source_file,intervention_name,intervention_category,n_total,n_success,success_rate_percent,followup_weeks,is_refractory,is_rct,dose_intensity,combo_therapy,oracle_vibe_score,outcome_type,prior_treatment,fistula_complexity,study_year,confidence_score,effective,stringency_score,stringency_x_vibe,stringency_x_refractory,adjusted_vibe,is_refractory_cohort,previous_biologic_failure,stringency_rating,dropout_rate,concomitant_meds_allowed,blinding,has_placebo_arm,analysis_type,primary_endpoint_type,extraction_confidence,exclusion_reason,sample_size,success_percentage,is_valid_trial,num_healed,data_source,success_class,blinding_Double-Blind,blinding_Open-Label,blinding_Single-Blind,blinding_Unknown,cat_Antibiotic,cat_Biologic,cat_Combination,cat_Other,cat_Small_Molecule,cat_Stem_Cell,cat_Surgical,intervention_category_Antibiotic,intervention_category_Biologic,intervention_category_Combination,intervention_category_Other,intervention_category_Small_Molecule,intervention_category_Stem_Cell,intervention_category_Surgical,blinding_Double-Blind.1,blinding_Open-Label.1,blinding_Single-Blind.1,blinding_Unknown.1,analysis_type_ITT,analysis_type_Modified-ITT,analysis_type_Per-Protocol,analysis_type_Unknown,primary_endpoint_type_Clinical,primary_endpoint_type_Combined,primary_endpoint_type_Endoscopic,primary_endpoint_type_Radiological,primary_endpoint_type_Unknown,study_group,sample_weight,is_small_cohort
Kawakubo_2023_Successful_management_of_pyriform_sinus_cyst_and_f_PMC9307728.pdf,endoscopic electrocauterization,Surgical,6.0,5.0,83.3,52.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Unknown,2022.0,85.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,6.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,96aa1c9c1ac5,0.5,1
Huang_2016_Genetic_Risk_for_Inflammatory_Bowel_Disease_Is_a_D_PMC5303573.pdf,Genetic Risk Score Analysis,Other,157.0,55.0,35.03,0.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2016.0,75.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,157.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,64e9ecf05e51,0.5,0
Högdén_2025_Temporal_trends_in_surgical_treatment_of_inflammat_PMC12182004.pdf,biological drugs,Biologic,128734.0,22494.0,17.47,515.0,0.0,0.0,Unknown,0.0,70.0,Clinical,bio_naive,Unknown,2025.0,90.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,128734.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,a8d5fc035579,0.8672121714006674,0
Fu_2017_A_Meta-Analysis_of_Adalimumab_for_Fistula_in_Crohn_PMC5674503.pdf,Adalimumab (ADA),Biologic,379.0,137.0,36.0,0.0,0.0,0.0,Standard,0.0,70.0,Fistula_Closure,mixed,Mixed,2017.0,85.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,379.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d2fad3ab1618,0.5,0
Schoene_2023_Gracilis_muscle_transposition_in_complex_anorectal_PMC9849283.pdf,Gracilis muscle transposition,Surgical,60.0,39.0,65.0,1560.0,1.0,0.0,Standard,0.0,70.0,Fistula_Closure,mixed,Complex,2023.0,95.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,60.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,62291d4559f0,0.5,0
Gabriele_2022_Single_Versus_Double_Hadad-Bassagasteguy_Flap_in_E_PMC9535070.pdf,Hadad-Bassagasteguy Flap,Surgical,38.0,22.0,57.89,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2022.0,50.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,38.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0c09283d6e7f,0.5,0
Kaneko_2025_Repair_of_Giant_Parastomal_Hernia_with_Loss_of_Dom_PMC12286865.pdf,Total Colectomy with Fascia Lata Graft,Surgical,1.0,1.0,100.0,26.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2025.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0a0e4611af23,0.5,1
Mishra_2013_The_role_of_fibrin_glue_in_the_treatment_of_high_a_PMC3681059.pdf,Fibrin Glue,Biologic,30.0,21.0,70.0,26.0,1.0,0.0,Standard,0.0,70.0,Fistula_Closure,mixed,Mixed,2013.0,90.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,30.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,30ec01b839ff,0.5,1
Zhan_2024_Perianal_fistulizing_lesions_of_Crohn's_disease_ar_PMC11534454.pdf,Perianal surgical treatments,Surgical,504.0,104.0,20.6,5304.0,1.0,0.0,Unknown,0.0,50.0,Fistula_Closure,mixed,Complex,2024.0,80.0,0.0,0.6,0.3,0.6,49.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,504.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,fbdfaccb3dc4,0.5,0
Xing_2024_[A_case_report_of_Crohn's_disease_in_a_child_with__PMC11404466.pdf,Step-up strategy,Other,1.0,1.0,100.0,117.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2024.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,a9b426b81020,0.5,1
Levartovsky_2021_Machine_learning_for_prediction_of_intra-abdominal_PMC8543712.pdf,Machine learning prediction model,Other,309.0,40.0,12.9,0.0,0.0,0.0,Unknown,0.0,70.0,Radiological,unknown,Unknown,2021.0,85.0,0.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,309.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8c48974cafd9,0.5,0
Duan_2023_Value_of_the_Prognostic_Nutritional_Index_in_Surge_PMC10234316.pdf,Prognostic Nutritional Index (PNI),Other,157.0,36.0,22.9,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,mixed,Mixed,2023.0,80.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,157.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,69114f0b2665,0.5,0
Wu_2015_Clinical_Treatment_and_Analysis_of_Laparoscopic_En_PMC4692933.pdf,Laparoscopic Enterolysis Surgery,Surgical,126.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2015.0,80.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,126.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4ad6963d66d6,0.5,0
Shimojima_2021_A_Novel_Surgical_Technique_for_Anal_Fistula_Surger_PMC7843142.pdf,Functional Preservative Operative Technique (FPOT),Surgical,200.0,197.0,98.5,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2021.0,80.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,200.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,926493cc4d04,0.5,0
An_2016_Early_surgery_in_Crohn's_disease_a_benefit_in_sele_PMC4942749.pdf,Early surgery,Surgical,157.0,42.0,26.75,260.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2016.0,90.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,157.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,74e2f557c744,0.5,0
Kumaran_2005_Laparoscopic_repair_of_high_rectovaginal_fistula_i_PMC1266383.pdf,Laparoscopic repair,Surgical,1.0,1.0,100.0,26.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2005.0,80.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,d254409af4bd,0.5,1
Garg_2021_Extreme_horseshoe_and_circumanal_anal_fistulas-cha_PMC8532580.pdf,Sphincter-sparing procedure,Surgical,1059.0,34.0,79.0,156.0,1.0,0.0,Unknown,0.0,60.0,Fistula_Closure,unknown,Complex,2021.0,90.0,1.0,0.6,0.36,0.6,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1059.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,dca0300cfbb1,0.5134516302572467,0
Guillaumes_2024_Efficacy_of_injection_of_autologous_adipose_tissue_PMC11233338.pdf,Injection of autologous adipose tissue,Stem_Cell,9.0,6.0,66.67,78.0,1.0,0.0,Unknown,1.0,60.0,Fistula_Closure,mixed,Complex,2024.0,90.0,1.0,0.6,0.36,0.6,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,9.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,9774816b4369,0.5,1
Oakley_2015_Practice_patterns_regarding_management_of_rectovag_PMC4994526.pdf,Rectovaginal Fistulae Management,Surgical,176.0,117.0,66.48,26.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2015.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,176.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,28ee26746200,0.5,0
Alourfi_2020_The_Efficacy_of_Anti-Tumor_Necrosis_Factor_Alpha_f_PMC7544606.pdf,Anti-TNF-α,Biologic,75.0,6.0,12.2,0.0,0.0,0.0,Unknown,0.0,40.0,Clinical,unknown,Unknown,2020.0,80.0,0.0,0.5,0.2,0.0,40.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,75.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,b7c97ee6ad62,0.5,0
Zou_2025_Fecal_microbiota_transplantation_restores_gut_micr_PMC11887145.pdf,Oral fecal microbiota transplantation (FMT) capsules combined with partial enteral nutrition (PEN),Combination,33.0,17.0,51.5,10.0,0.0,0.0,Standard,1.0,70.0,Clinical,unknown,Unknown,2025.0,80.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,33.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,9def0611dc45,0.5,1
Yin_2023_Total_laparoscopic_total_gastrectomy_and_distal_es_PMC10664637.pdf,Total laparoscopic total gastrectomy and distal esophagectomy combined with reconstruction by transhiatal esophagojejunal Roux-en-y mediastinal anastomosis,Surgical,17.0,16.0,94.12,0.0,0.0,0.0,Unknown,0.0,80.0,Clinical,unknown,Unknown,2023.0,90.0,1.0,0.5,0.4,0.0,80.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,17.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,09026b288f41,0.5,1
Chen_2024_Modified_anal_sphincter_suspension_improves_anal_f_PMC11470301.pdf,Modified anal sphincter suspension procedure with preservation,Surgical,120.0,110.0,91.67,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2024.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,120.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,9e4b2cf66c10,0.5,0
Mennigen_2015_Temporary_fecal_diversion_in_the_management_of_col_PMC4305613.pdf,Temporary Fecal Diversion,Surgical,29.0,16.0,55.2,143.0,1.0,0.0,Unknown,0.0,50.0,Clinical,mixed,Mixed,2015.0,90.0,0.0,0.5,0.25,0.5,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,29.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,7451ddc8d6a6,0.5,1
Waniczek_2011_Usefulness_assessment_of_preoperative_MRI_fistulog_PMC3389941.pdf,MRI fistulography,Other,14.0,13.0,92.86,0.0,0.0,0.0,Unknown,0.0,70.0,Radiological,mixed,Mixed,2011.0,80.0,1.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,14.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d6074dde3cd1,0.5,1
Sakanaka_2021_Chemoradiotherapy_for_fistula-related_perianal_squ_PMC8421484.pdf,Chemoradiotherapy using intensity-modulated radiotherapy,Combination,1.0,1.0,100.0,0.0,0.0,0.0,Standard,1.0,70.0,Clinical,bio_experienced,Complex,2021.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,4dc7acebe869,0.5,1
Kang_2022_Intermediate-Term_Evaluation_of_Initial_Non-Surgic_PMC9208854.pdf,Non-surgical management,Other,457.0,169.0,50.9,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Mixed,2022.0,80.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,457.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7c6fa336f1e1,0.5,0
Peterson_2023_Effectiveness_and_safety_of_ultra-low-dose_spinal__PMC10625141.pdf,Ultra-low-dose Spinal Anesthesia,Other,59.0,59.0,100.0,0.0,0.0,1.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2023.0,90.0,1.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,59.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e4aac5cd17e2,0.5,0
Bots_2022_Point-of-care_Intestinal_Ultrasound_in_IBD_Patient_PMC9089417.pdf,Point-of-care Intestinal Ultrasound,Other,345.0,207.0,60.0,8.0,0.0,0.0,Unknown,0.0,70.0,Radiological,mixed,Unknown,2022.0,80.0,1.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,345.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,83cdddae286d,0.5,0
Bhaskar_2025_Exploring_Dual-Targeted_Therapy_in_the_Management__PMC11772558.pdf,Dual-Targeted Therapy,Combination,79.0,58.0,73.2,39.0,1.0,0.0,Unknown,1.0,70.0,Clinical,mixed,Unknown,2025.0,85.0,1.0,0.5,0.35,0.5,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,79.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,ad5a28001c98,0.5,0
Bensardi_2021_Bartholin's_gland_abscess_a_rare_cause_of_rectovag_PMC8429961.pdf,Martius flap,Surgical,1.0,1.0,100.0,0.0,1.0,0.0,Unknown,0.0,70.0,Fistula_Closure,bio_naive,Simple,2021.0,80.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,a4b68b3c0751,0.5,1
Nakagawa_2019_Infliximab_biosimilar_CT-P13_is_interchangeable_wi_PMC6821950.pdf,CT-P13,Biologic,523.0,372.0,71.1,104.0,0.0,0.0,Standard,0.0,70.0,Clinical,mixed,Unknown,2019.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,523.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,12370990c1b6,0.5,0
García_2020_Impact_of_immune-mediated_diseases_in_inflammatory_PMC7330038.pdf,Immunomodulator and biological treatment,Combination,1448.0,385.0,26.6,0.0,0.0,0.0,Unknown,1.0,60.0,Clinical,unknown,Unknown,2020.0,70.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1448.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,de8884b5a36b,0.5364930979409481,0
"Kaplan_2023_Use,_Durability,_and_Risks_for_Discontinuation_of__PMC10097486.pdf",Biologic medications,Biologic,17649.0,7585.0,43.0,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,bio_naive,Unknown,2023.0,85.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,17649.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,aa5739795dbb,0.7207529061869618,0
Barchi_2024_INTESTINAL_ENDOMETRIOSIS_OUTCOMES_FROM_A_MULTIDISC_PMC11216408.pdf,Rectosigmoidectomy (RTS),Surgical,169.0,26.0,15.38,26.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2024.0,70.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,169.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,9f46b19724ef,0.5,0
Argeny_2018_Visceral_fat_area_measured_with_computed_tomograph_PMC6104989.pdf,Intestinal Resection,Surgical,95.0,88.0,92.63,4.0,0.0,0.0,Unknown,0.0,40.0,Clinical,unknown,Unknown,2018.0,85.0,1.0,0.5,0.2,0.0,40.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,95.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,8877d4fa374b,0.5,0
Kim_2025_Early_Progression_Prediction_in_Korean_Crohn's_Dis_PMC11988338.pdf,Korean-Specific PrediXcan Model,Other,430.0,133.0,30.93,104.0,0.0,0.0,Unknown,0.0,75.0,Clinical,unknown,Unknown,2025.0,90.0,0.0,0.5,0.375,0.0,75.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,430.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,c2d1008290f7,0.5,0
Crespo_2015_Percutaneous_treatment_of_a_duodenocutaneous_high-_PMC4463256.pdf,Biodesign enterocutaneous fistula plug,Biologic,1.0,1.0,100.0,8.0,1.0,0.0,Standard,0.0,70.0,Fistula_Closure,unknown,Complex,2015.0,90.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,9e9115d4d70f,0.5,1
Zhu_2025_Case_report_of_squamous_cell_carcinoma_secondary_t_PMC12527834.pdf,High complex anal fistulotomy with seton placement,Surgical,1.0,1.0,15.0,0.0,0.0,0.0,Unknown,0.0,50.0,Fistula_Closure,unknown,Complex,2025.0,75.0,1.0,0.6,0.3,0.0,49.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,e27f535d16a2,0.5,1
Persson_2016_Treatment_of_esophageal_anastomotic_leakage_with_s_PMC4831922.pdf,Self-expanding metal stents (SEMS),Other,447.0,29.0,63.04,0.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Unknown,2016.0,70.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,447.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,a346239078bd,0.5,0
Li_2022_Anal_Canal_Duplication_Mimicking_Recurrent_Abscess_PMC9133505.pdf,Surgical excision of anal canal duplication,Surgical,1.0,1.0,100.0,34.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2022.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6de9553982f1,0.5,1
Ling_2023_Endoscopic_interventional_therapies_for_tracheoeso_PMC9992425.pdf,Endoscopic interventional therapies,Other,170.0,119.0,70.0,0.0,0.0,0.0,Unknown,1.0,80.0,Fistula_Closure,unknown,Mixed,2023.0,95.0,1.0,0.6,0.48,0.0,78.4,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,170.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3b4032862264,0.5,0
Ge_2025_Characterization_of_risk_factors_and_postoperative_PMC11813992.pdf,Postoperative pharmacological prophylaxis,Biologic,349.0,305.0,87.39,296.0,0.0,0.0,Unknown,0.0,70.0,Clinical,mixed,Unknown,2025.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,349.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,6937cab9bfe8,0.5,0
